Month;Year;ItemNo;SalesQty
02;2020;006123;7.000000
02;2020;006130;9.000000
02;2020;006111;57.000000
02;2020;006117;19.000000
02;2020;006274;8.000000
02;2020;006278;14.000000
02;2020;006286;10.000000
02;2020;006290;18.000000
02;2020;006124;3.000000
02;2020;006132;3.000000
02;2020;006141;5.000000
02;2020;006147;2.000000
02;2020;006291;6.000000
02;2020;006297;6.000000
02;2020;006136;44.000000
02;2020;006149;44.000000
02;2020;006180;2.000000
02;2020;006186;8.000000
02;2020;006154;2.000000
02;2020;006158;4.000000
02;2020;006252;3.000000
02;2020;006273;2.000000
02;2020;006156;3.000000
02;2020;006159;11.000000
02;2020;006303;42.000000
02;2020;006304;38.000000
02;2020;006280;2.000000
02;2020;006281;2.000000
02;2020;006305;31.000000
02;2020;006317;1.000000
02;2020;006167;19.000000
02;2020;006168;28.000000
02;2020;006169;67.000000
02;2020;006174;14.000000
02;2020;006323;5.000000
02;2020;006324;11.000000
02;2020;006178;1.000000
02;2020;006181;1.000000
02;2020;006176;4.000000
02;2020;006179;2.000000
02;2020;006319;14.000000
02;2020;006321;13.000000
02;2020;006325;15.000000
02;2020;006343;4.000000
02;2020;006185;3.000000
02;2020;006189;3.000000
02;2020;006327;4.000000
02;2020;006347;3.000000
02;2020;006346;7.000000
02;2020;006350;7.000000
02;2020;006187;7.000000
02;2020;006249;1.000000
02;2020;006271;3.000000
02;2020;006275;5.000000
02;2020;006372;4.000000
02;2020;006384;5.000000
02;2020;006404;5.000000
02;2020;006412;.000000
02;2020;006352;3.000000
02;2020;006394;53.000000
02;2020;006250;1.000000
02;2020;006251;1.000000
02;2020;006415;1.000000
02;2020;006419;2.000000
02;2020;006277;17.000000
02;2020;006282;2.000000
02;2020;006276;1.000000
02;2020;006283;1.000000
02;2020;006289;6.000000
02;2020;006298;1.000000
02;2020;006402;3.000000
02;2020;006405;1.000000
02;2020;006301;1.000000
02;2020;006322;10.000000
02;2020;006424;5.000000
02;2020;006434;1.000000
02;2020;006284;20.000000
02;2020;006287;5.000000
02;2020;006409;2.000000
02;2020;006425;4.000000
02;2020;006326;17.000000
02;2020;006345;1.000000
02;2020;006441;9.000000
02;2020;006444;10.000000
02;2020;006288;5.000000
02;2020;006320;12.000000
02;2020;006429;16.000000
02;2020;006435;1.000000
02;2020;006373;12.000000
02;2020;006374;7.000000
02;2020;006447;8.000000
02;2020;006458;10.000000
02;2020;006448;15.000000
02;2020;006451;2.000000
02;2020;006460;6.000000
02;2020;006471;1.000000
02;2020;006342;12.000000
02;2020;006353;11.000000
02;2020;006453;3.000000
02;2020;006456;7.000000
02;2020;006375;9.000000
02;2020;006385;10.000000
02;2020;006481;1.000000
02;2020;006484;16.000000
02;2020;006381;2.000000
02;2020;006382;8.000000
02;2020;006457;6.000000
02;2020;006461;15.000000
02;2020;006492;3.000000
02;2020;006495;2.000000
02;2020;006395;11.000000
02;2020;006400;3.000000
02;2020;006401;2.000000
02;2020;006403;5.000000
02;2020;006408;1.000000
02;2020;006411;1.000000
02;2020;006478;3.000000
02;2020;006482;8.000000
02;2020;006498;3.000000
02;2020;006502;1.000000
02;2020;006407;-1.000000
02;2020;006421;2.000000
02;2020;006504;1.000000
02;2020;006507;1.000000
02;2020;006489;.000000
02;2020;006500;3.000000
02;2020;006423;1.000000
02;2020;006426;3.000000
02;2020;006501;1.000000
02;2020;006508;1.000000
02;2020;006416;1.000000
02;2020;006417;2.000000
02;2020;006515;1.000000
02;2020;006524;1.000000
02;2020;006422;4.000000
02;2020;006428;1.000000
02;2020;006433;1.000000
02;2020;006455;50.000000
02;2020;006526;13.000000
02;2020;006527;2.000000
02;2020;006459;7.000000
02;2020;006466;1.000000
02;2020;006514;2.000000
02;2020;006519;7.000000
02;2020;006469;1.000000
02;2020;006480;7.000000
02;2020;006430;9.000000
02;2020;006446;9.000000
02;2020;006525;7.000000
02;2020;006528;7.000000
02;2020;006529;5.000000
02;2020;006534;16.000000
02;2020;006491;1.000000
02;2020;006496;1.000000
02;2020;006531;3.000000
02;2020;006538;1.000000
02;2020;006449;118.000000
02;2020;006475;1.000000
02;2020;006582;493.200000
02;2020;006584;5.820000
02;2020;006540;1.000000
02;2020;006562;12.000000
02;2020;006479;5.000000
02;2020;006483;1.000000
02;2020;006589;33.120000
02;2020;006590;4.320000
02;2020;006497;6.000000
02;2020;006503;3.000000
02;2020;006516;2.000000
02;2020;006523;2.000000
02;2020;006485;2.000000
02;2020;006486;5.000000
02;2020;006591;21.600000
02;2020;006595;3.330000
02;2020;006580;815.040000
02;2020;006581;753.120000
02;2020;006513;3.000000
02;2020;006520;6.000000
02;2020;006530;2.000000
02;2020;006543;1.000000
02;2020;006532;6.000000
02;2020;006533;10.000000
02;2020;006598;1.980000
02;2020;006612;-1.000000
02;2020;006585;27.460000
02;2020;006588;1.440000
02;2020;006555;7.000000
02;2020;006565;5.000000
02;2020;006592;26.730000
02;2020;006594;46.080000
02;2020;006613;60.920000
02;2020;006617;.000000
02;2020;006575;33.530000
02;2020;006583;4.200000
02;2020;006615;1.880000
02;2020;006619;23.940000
02;2020;006620;618.520000
02;2020;006634;57.600000
02;2020;006577;102.780000
02;2020;006579;7.470000
02;2020;006602;161.460000
02;2020;006610;.000000
02;2020;006624;241.920000
02;2020;006626;79.020000
02;2020;006586;314.360000
02;2020;006587;24.010000
02;2020;006593;1.440000
02;2020;006605;4.140000
02;2020;006622;9.900000
02;2020;006627;145.440000
02;2020;006614;95.760000
02;2020;006616;4.410000
02;2020;006638;12.960000
02;2020;006640;7.920000
02;2020;006628;10.080000
02;2020;006632;15.480000
02;2020;006641;20.160000
02;2020;006645;22.937000
02;2020;006618;15.520000
02;2020;006621;7.580000
02;2020;006656;.540000
02;2020;006681;2.000000
02;2020;006629;44.730000
02;2020;006633;3.960000
02;2020;006636;23.770000
02;2020;006643;-2.970000
02;2020;006660;34.560000
02;2020;006677;1.000000
02;2020;006630;116.440000
02;2020;006631;18.720000
02;2020;006637;63.540000
02;2020;006639;1.980000
02;2020;006679;1.000000
02;2020;006683;2.000000
02;2020;006635;27.360000
02;2020;006644;185.760000
02;2020;006642;122.400000
02;2020;006646;.000000
02;2020;006652;7.200000
02;2020;006657;15.600000
02;2020;006692;9.000000
02;2020;006693;16.000000
02;2020;006685;10.000000
02;2020;006687;6.000000
02;2020;006655;664.840000
02;2020;006676;1.000000
02;2020;006718;2.000000
02;2020;006719;2.000000
02;2020;006695;6.000000
02;2020;006699;2.000000
02;2020;006678;10.000000
02;2020;006682;2.000000
02;2020;006694;39.000000
02;2020;006698;3.000000
02;2020;006706;16.000000
02;2020;006711;14.000000
02;2020;006700;5.000000
02;2020;006701;5.000000
02;2020;006686;1.000000
02;2020;006705;1.000000
02;2020;006712;13.000000
02;2020;006713;5.000000
02;2020;006732;2.000000
02;2020;006760;15.000000
02;2020;006702;4.000000
02;2020;006703;3.000000
02;2020;006763;4.000000
02;2020;006767;1.000000
02;2020;006726;-1.000000
02;2020;006758;5.000000
02;2020;006708;4.000000
02;2020;006725;.000000
02;2020;006704;7.000000
02;2020;006716;1.000000
02;2020;006727;1.000000
02;2020;006728;1.000000
02;2020;006759;39.000000
02;2020;006765;7.000000
02;2020;006807;2.000000
02;2020;006835;2.000000
02;2020;006847;1.000000
02;2020;006855;9.000000
02;2020;006720;2.000000
02;2020;006722;.000000
02;2020;006766;2.000000
02;2020;006788;1.000000
02;2020;006784;14.000000
02;2020;006824;1.000000
02;2020;006724;3.000000
02;2020;006730;2.000000
02;2020;006868;2.000000
02;2020;006870;3.000000
02;2020;006845;1.000000
02;2020;006852;7.000000
02;2020;006789;3.000000
02;2020;006817;13.000000
02;2020;006764;4.000000
02;2020;006791;.000000
02;2020;006792;1.000000
02;2020;006793;1.000000
02;2020;006820;2.000000
02;2020;006829;14.000000
02;2020;006873;4.000000
02;2020;006874;3.000000
02;2020;006859;12.000000
02;2020;006862;6.000000
02;2020;006814;5.000000
02;2020;006821;6.000000
02;2020;006841;2.000000
02;2020;006854;8.000000
02;2020;006863;3.000000
02;2020;006869;3.000000
02;2020;006892;4.000000
02;2020;006898;1.000000
02;2020;006876;1.000000
02;2020;006877;1.000000
02;2020;006825;10.000000
02;2020;006832;3.000000
02;2020;006871;9.000000
02;2020;006875;16.000000
02;2020;006899;15.000000
02;2020;006905;4.000000
02;2020;006886;12.000000
02;2020;006890;5.000000
02;2020;006882;11.000000
02;2020;006888;2.000000
02;2020;006914;4.000000
02;2020;006918;12.000000
02;2020;006893;1.000000
02;2020;006900;6.000000
02;2020;006844;27.000000
02;2020;006856;10.000000
02;2020;006857;42.000000
02;2020;006866;1.000000
02;2020;006901;15.000000
02;2020;006903;7.000000
02;2020;006925;2.000000
02;2020;006939;4.000000
02;2020;006908;4.000000
02;2020;006924;1.000000
02;2020;006959;1.000000
02;2020;006961;-1.000000
02;2020;006867;4.000000
02;2020;006872;4.000000
02;2020;006928;1.000000
02;2020;006933;1.000000
02;2020;006957;.000000
02;2020;006960;1.000000
02;2020;006878;6.000000
02;2020;006879;5.000000
02;2020;006979;1.000000
02;2020;006981;2.000000
02;2020;006906;9.000000
02;2020;006920;1.000000
02;2020;006880;1.000000
02;2020;006884;6.000000
02;2020;006912;6.000000
02;2020;006916;2.000000
02;2020;006969;-1.000000
02;2020;006976;7.000000
02;2020;006983;1.000000
02;2020;006995;2.000000
02;2020;006942;2.000000
02;2020;006955;2.000000
02;2020;006974;-1.000000
02;2020;006978;1.000000
02;2020;007013;.000000
02;2020;007014;3.000000
02;2020;006977;82.000000
02;2020;006980;3.000000
02;2020;007008;5.000000
02;2020;007012;.000000
02;2020;007025;2.000000
02;2020;007124;1.000000
02;2020;007138;1.000000
02;2020;007347;3.000000
02;2020;007431;1.000000
02;2020;007434;1.000000
02;2020;006985;1.000000
02;2020;007064;.000000
02;2020;007015;21.000000
02;2020;007022;1.000000
02;2020;006922;13.000000
02;2020;006926;4.000000
02;2020;007068;7.500000
02;2020;007341;4.000000
02;2020;007065;53.588000
02;2020;007077;1.000000
02;2020;007443;4.000000
02;2020;007451;1.000000
02;2020;007438;1.000000
02;2020;007444;3.000000
02;2020;007520;1.000000
02;2020;007528;8.000000
02;2020;006936;3.000000
02;2020;006963;1.000000
02;2020;007545;2.000000
02;2020;007732;1.000000
02;2020;007769;1.000000
02;2020;007794;1.000000
02;2020;007795;2.000000
02;2020;007796;9.000000
02;2020;007806;5.000000
02;2020;007822;1.000000
02;2020;007479;1.000000
02;2020;007511;2.000000
02;2020;007518;1.000000
02;2020;007530;6.000000
02;2020;007340;3.000000
02;2020;007344;3.000000
02;2020;007955;15.000000
02;2020;007956;1.000000
02;2020;007535;5.000000
02;2020;007702;1.000000
02;2020;006975;21.000000
02;2020;006989;8.000000
02;2020;007968;83.000000
02;2020;007971;2.000000
02;2020;007470;1.000000
02;2020;007475;3.000000
02;2020;007977;3.000000
02;2020;007984;1338.000000
02;2020;007481;3.000000
02;2020;007529;2.000000
02;2020;007027;1.000000
02;2020;007028;5.000000
02;2020;007546;5.000000
02;2020;007681;3.000000
02;2020;007038;1.000000
02;2020;007076;10.000000
02;2020;007339;2.000000
02;2020;007348;4.000000
02;2020;007384;1.000000
02;2020;007385;1.000000
02;2020;007756;1.000000
02;2020;007775;2.000000
02;2020;007777;1.000000
02;2020;007778;2.000000
02;2020;007392;2.000000
02;2020;007519;1.000000
02;2020;007705;1.000000
02;2020;007712;1.000000
02;2020;007625;2.000000
02;2020;007695;41.000000
02;2020;007727;3.000000
02;2020;007745;1.000000
02;2020;007715;1.000000
02;2020;007730;4.000000
02;2020;007746;1.000000
02;2020;007754;2.000000
02;2020;007813;3.000000
02;2020;007965;40.000000
02;2020;007755;1.000000
02;2020;007764;4.000000
02;2020;007988;37.000000
02;2020;007993;51.000000
02;2020;008001;70.000000
02;2020;008003;38.000000
02;2020;007772;1.000000
02;2020;007953;17.000000
02;2020;007966;93.000000
02;2020;007985;104.000000
02;2020;007749;2.000000
02;2020;007753;3.000000
02;2020;007784;1.000000
02;2020;007824;1.000000
02;2020;007989;1.000000
02;2020;007990;25.000000
02;2020;007958;1.000000
02;2020;007963;25.000000
02;2020;008005;187.000000
02;2020;008010;4629.000000
02;2020;007964;836.000000
02;2020;007970;1.000000
02;2020;007962;257.000000
02;2020;007967;13388.000000
02;2020;007982;2.000000
02;2020;007983;6.000000
02;2020;007979;1.000000
02;2020;007986;16.000000
02;2020;007991;511.000000
02;2020;007992;144.000000
02;2020;008020;.000000
02;2020;008036;2.000000
02;2020;007995;7.000000
02;2020;008000;123.000000
02;2020;007998;67.000000
02;2020;008014;11.000000
02;2020;007996;184.000000
02;2020;007997;56.000000
02;2020;008037;3.000000
02;2020;008038;8.000000
02;2020;008047;40.000000
02;2020;008050;105.000000
02;2020;008011;140.000000
02;2020;008013;16.000000
02;2020;008039;9.000000
02;2020;008040;1.000000
02;2020;008059;86.000000
02;2020;008063;187.000000
02;2020;008004;213.000000
02;2020;008016;220.000000
02;2020;008065;1.000000
02;2020;008070;3.000000
02;2020;008015;30.000000
02;2020;008030;15.000000
02;2020;008048;69.000000
02;2020;008049;86.000000
02;2020;008034;1.000000
02;2020;008045;1.000000
02;2020;008017;95.000000
02;2020;008031;16.000000
02;2020;008074;48.000000
02;2020;008087;2.000000
02;2020;008101;1.000000
02;2020;008122;91.000000
02;2020;008041;6.000000
02;2020;008042;6.000000
02;2020;008057;11.000000
02;2020;008064;3.000000
02;2020;008051;52.000000
02;2020;008052;33.000000
02;2020;008078;4.000000
02;2020;008082;1.000000
02;2020;008043;2.000000
02;2020;008054;102.000000
02;2020;008083;10.000000
02;2020;008086;1.000000
02;2020;008053;56.000000
02;2020;008067;2.000000
02;2020;008132;26.000000
02;2020;008133;36.000000
02;2020;008068;22.000000
02;2020;008076;23.000000
02;2020;008123;94.000000
02;2020;008136;2.000000
02;2020;008138;1.000000
02;2020;008153;5.000000
02;2020;008062;178.000000
02;2020;008066;19.000000
02;2020;008157;45.000000
02;2020;008158;131.000000
02;2020;008071;13.000000
02;2020;008073;5.000000
02;2020;008085;5.000000
02;2020;008097;1.000000
02;2020;008160;18.000000
02;2020;008161;30.000000
02;2020;008102;8.000000
02;2020;008124;80.000000
02;2020;008080;11.000000
02;2020;008092;6.000000
02;2020;008172;7.000000
02;2020;008173;.000000
02;2020;008188;13.000000
02;2020;008204;-1.000000
02;2020;008125;28.000000
02;2020;008126;31.000000
02;2020;008129;15.000000
02;2020;008154;2.000000
02;2020;008155;1.000000
02;2020;008156;31.000000
02;2020;008093;4.000000
02;2020;008095;3.000000
02;2020;008205;14.000000
02;2020;008207;62.000000
02;2020;008127;46.000000
02;2020;008128;50.000000
02;2020;008162;96.000000
02;2020;008163;140.000000
02;2020;008176;1.000000
02;2020;008177;1.000000
02;2020;008178;-1.000000
02;2020;008180;1.000000
02;2020;008208;39.000000
02;2020;008216;56.000000
02;2020;008130;14.000000
02;2020;008131;21.000000
02;2020;008181;4.000000
02;2020;008189;14.000000
02;2020;008135;1.000000
02;2020;008139;1.000000
02;2020;008164;18.000000
02;2020;008165;27.000000
02;2020;008197;2.000000
02;2020;008213;36.000000
02;2020;008146;1.000000
02;2020;008159;326.000000
02;2020;008215;49.000000
02;2020;008223;2.000000
02;2020;008201;1.000000
02;2020;008228;26.000000
02;2020;008219;3.000000
02;2020;008226;17.000000
02;2020;008230;59.000000
02;2020;008234;13.000000
02;2020;008235;23.000000
02;2020;008237;203.000000
02;2020;008166;99.000000
02;2020;008167;70.000000
02;2020;008168;-1.000000
02;2020;008171;-1.000000
02;2020;008236;19.000000
02;2020;008239;191.000000
02;2020;008241;1.000000
02;2020;008243;2.000000
02;2020;008242;25.000000
02;2020;008244;24.000000
02;2020;008229;21.000000
02;2020;008238;174.000000
02;2020;008190;30.000000
02;2020;008191;12.000000
02;2020;008252;5.000000
02;2020;008254;31.000000
02;2020;008194;7.000000
02;2020;008195;1.000000
02;2020;008196;1.000000
02;2020;008199;2.000000
02;2020;008257;27.000000
02;2020;008258;17.000000
02;2020;008246;8.000000
02;2020;008249;1.000000
02;2020;008206;115.000000
02;2020;008209;126.000000
02;2020;008248;14.000000
02;2020;008261;21.000000
02;2020;008250;37.000000
02;2020;008255;2.000000
02;2020;008212;62.000000
02;2020;008214;22.000000
02;2020;008266;16.000000
02;2020;008269;10.000000
02;2020;008268;3.000000
02;2020;008270;4.000000
02;2020;008217;48.000000
02;2020;008220;12.000000
02;2020;008263;61.000000
02;2020;008276;11.000000
02;2020;008277;9.000000
02;2020;008281;7.000000
02;2020;008222;9.000000
02;2020;008224;70.000000
02;2020;008278;23.000000
02;2020;008280;15.000000
02;2020;008279;16.000000
02;2020;008282;8.000000
02;2020;008225;67.000000
02;2020;008227;25.000000
02;2020;008231;3.000000
02;2020;008233;6.000000
02;2020;008283;20.000000
02;2020;008290;21.000000
02;2020;008285;8.000000
02;2020;008287;4.000000
02;2020;008284;20.000000
02;2020;008288;3.000000
02;2020;008292;6.000000
02;2020;008294;32.000000
02;2020;008240;14.000000
02;2020;008245;50.000000
02;2020;008295;50.000000
02;2020;008297;19.000000
02;2020;008251;19.000000
02;2020;008253;.000000
02;2020;008311;7.000000
02;2020;008312;4.000000
02;2020;008298;4.000000
02;2020;008302;78.000000
02;2020;008256;26.000000
02;2020;008259;94.000000
02;2020;008314;19.000000
02;2020;008315;7.000000
02;2020;008321;29.000000
02;2020;008324;35.000000
02;2020;008296;8.000000
02;2020;008299;19.000000
02;2020;008301;15.000000
02;2020;008310;12.000000
02;2020;008313;15.000000
02;2020;008323;6.000000
02;2020;008318;33.000000
02;2020;008319;24.000000
02;2020;008260;13.000000
02;2020;008262;112.000000
02;2020;008325;27.000000
02;2020;008330;5.000000
02;2020;008320;37.000000
02;2020;008328;15.000000
02;2020;008264;13.000000
02;2020;008265;11.000000
02;2020;008329;11.000000
02;2020;008337;18.000000
02;2020;008267;.000000
02;2020;008271;18.000000
02;2020;008338;10.000000
02;2020;008339;1.000000
02;2020;008273;4.000000
02;2020;008286;16.000000
02;2020;008327;31.000000
02;2020;008336;50.000000
02;2020;008289;30.000000
02;2020;008291;18.000000
02;2020;008348;8.000000
02;2020;008349;11.000000
02;2020;008340;28.000000
02;2020;008343;12.000000
02;2020;008352;5.000000
02;2020;008354;35.000000
02;2020;008356;18.000000
02;2020;008368;20.000000
02;2020;008347;13.000000
02;2020;008350;6.000000
02;2020;008355;4.000000
02;2020;008363;15.000000
02;2020;008293;44.000000
02;2020;008300;25.000000
02;2020;008353;.000000
02;2020;008361;19.000000
02;2020;008364;1.000000
02;2020;008365;12.000000
02;2020;008369;49.000000
02;2020;008373;14.000000
02;2020;008308;19.000000
02;2020;008309;13.000000
02;2020;008377;71.000000
02;2020;008381;14.000000
02;2020;008367;6.000000
02;2020;008371;24.000000
02;2020;008372;2.000000
02;2020;008376;1.000000
02;2020;008316;10.000000
02;2020;008317;40.000000
02;2020;008384;17.000000
02;2020;008385;31.000000
02;2020;008322;5.000000
02;2020;008326;59.000000
02;2020;008370;6.000000
02;2020;008378;1.000000
02;2020;008386;1.000000
02;2020;008387;2.000000
02;2020;008389;4.000000
02;2020;008392;4.000000
02;2020;008331;7.000000
02;2020;008334;11.000000
02;2020;008390;9.000000
02;2020;008398;18.000000
02;2020;008382;34.000000
02;2020;008397;4.000000
02;2020;008335;35.000000
02;2020;008341;32.000000
02;2020;008403;2.000000
02;2020;008412;2.000000
02;2020;008342;18.000000
02;2020;008344;2.000000
02;2020;008396;4.000000
02;2020;008400;14.000000
02;2020;008409;1.000000
02;2020;008414;4.000000
02;2020;008345;10.000000
02;2020;008359;1.000000
02;2020;008362;28.000000
02;2020;008366;3.000000
02;2020;008415;4.000000
02;2020;008476;1.000000
02;2020;008573;2.000000
02;2020;008582;19.000000
02;2020;008571;2.000000
02;2020;008574;7.000000
02;2020;008577;1.000000
02;2020;008579;21.000000
02;2020;008374;40.000000
02;2020;008375;57.000000
02;2020;008580;15.000000
02;2020;008581;12.000000
02;2020;008584;2.000000
02;2020;008612;3.000000
02;2020;008379;42.000000
02;2020;008380;23.000000
02;2020;008615;1.000000
02;2020;008616;5.000000
02;2020;008583;2.000000
02;2020;008591;2.000000
02;2020;008383;11.000000
02;2020;008388;49.000000
02;2020;008622;19.000000
02;2020;008626;1.000000
02;2020;008597;1.000000
02;2020;008603;2.000000
02;2020;008391;18.000000
02;2020;008394;9.000000
02;2020;008585;5.000000
02;2020;008588;-1.000000
02;2020;008607;18.000000
02;2020;008609;3.000000
02;2020;008593;3.000000
02;2020;008602;-1.000000
02;2020;008637;2.000000
02;2020;008639;1.000000
02;2020;008614;2.000000
02;2020;008635;14.000000
02;2020;008636;3.000000
02;2020;008642;17.000000
02;2020;008395;22.000000
02;2020;008402;1.000000
02;2020;008647;7.000000
02;2020;008652;47.000000
02;2020;008408;9.000000
02;2020;008411;16.000000
02;2020;008655;22.000000
02;2020;008656;2.000000
02;2020;008646;99.000000
02;2020;008657;8.000000
02;2020;008413;21.000000
02;2020;008461;4.000000
02;2020;008620;1.000000
02;2020;008644;10.000000
02;2020;008651;1.000000
02;2020;008673;1.000000
02;2020;008679;1.000000
02;2020;008680;1.000000
02;2020;008664;7.000000
02;2020;008668;1.000000
02;2020;008572;3.000000
02;2020;008575;5.000000
02;2020;008659;.000000
02;2020;008676;4.000000
02;2020;008682;34.000000
02;2020;008685;6.000000
02;2020;008684;3.000000
02;2020;008693;10.000000
02;2020;008681;1.000000
02;2020;008683;1.000000
02;2020;008576;2.000000
02;2020;008578;26.000000
02;2020;008694;13.000000
02;2020;008706;1.000000
02;2020;008587;2.000000
02;2020;008592;1.000000
02;2020;008697;60.000000
02;2020;008716;12.000000
02;2020;008692;11.000000
02;2020;008696;50.000000
02;2020;008718;33.000000
02;2020;008725;3.000000
02;2020;008710;8.000000
02;2020;008711;1.000000
02;2020;008595;4.000000
02;2020;008608;2.000000
02;2020;008726;2.000000
02;2020;008727;16.000000
02;2020;008728;-1.000000
02;2020;008731;1.000000
02;2020;008713;10.000000
02;2020;008717;2.000000
02;2020;008708;25.000000
02;2020;008712;6.000000
02;2020;008613;23.000000
02;2020;008617;4.000000
02;2020;008734;65.000000
02;2020;008743;1.000000
02;2020;008714;2.000000
02;2020;008754;9.000000
02;2020;008719;25.000000
02;2020;008720;48.000000
02;2020;008623;1.000000
02;2020;008627;6.000000
02;2020;008724;10.000000
02;2020;008741;2.000000
02;2020;008634;5.000000
02;2020;008638;-1.000000
02;2020;008765;25.000000
02;2020;008766;4.000000
02;2020;008749;1.000000
02;2020;008755;19.000000
02;2020;008767;1.000000
02;2020;008768;1.000000
02;2020;008641;13.000000
02;2020;008654;20.000000
02;2020;008663;1.000000
02;2020;008667;1.000000
02;2020;008761;33.000000
02;2020;008762;11.000000
02;2020;008785;5.000000
02;2020;008788;5.000000
02;2020;008763;12.000000
02;2020;008764;25.000000
02;2020;008771;10.000000
02;2020;008772;1.000000
02;2020;008773;.000000
02;2020;008790;6.000000
02;2020;008669;3.000000
02;2020;008674;2.000000
02;2020;008793;3.000000
02;2020;008794;11.000000
02;2020;008678;8.000000
02;2020;008686;1.000000
02;2020;008786;15.000000
02;2020;008804;7.000000
02;2020;008797;3.000000
02;2020;008799;1.000000
02;2020;008816;1.000000
02;2020;008820;1.000000
02;2020;008807;8.000000
02;2020;008832;2.000000
02;2020;008800;1.000000
02;2020;008813;3.000000
02;2020;008822;2.000000
02;2020;008831;5.000000
02;2020;008848;3.000000
02;2020;008860;42.000000
02;2020;008691;23.000000
02;2020;008707;23.000000
02;2020;008836;11.000000
02;2020;008840;45.000000
02;2020;008736;7.000000
02;2020;008738;6.000000
02;2020;008845;1.000000
02;2020;008870;1.000000
02;2020;008750;1.000000
02;2020;008759;1.000000
02;2020;008866;75.000000
02;2020;008867;17.000000
02;2020;008871;1.000000
02;2020;008874;1.000000
02;2020;008888;1.000000
02;2020;008889;.000000
02;2020;008841;59.000000
02;2020;008842;5.000000
02;2020;008872;1.000000
02;2020;008890;.000000
02;2020;008850;2.000000
02;2020;008863;-2.000000
02;2020;008868;5.000000
02;2020;008869;1.000000
02;2020;008891;2.000000
02;2020;008894;4.000000
02;2020;008895;1.000000
02;2020;008906;7.000000
02;2020;008875;13.000000
02;2020;008882;18.000000
02;2020;008775;15.000000
02;2020;008776;42.000000
02;2020;008886;1.000000
02;2020;008887;.000000
02;2020;008905;6.000000
02;2020;008913;54.000000
02;2020;008902;23.000000
02;2020;008903;4.000000
02;2020;008918;78.000000
02;2020;008919;108.000000
02;2020;008917;14.000000
02;2020;008924;24.000000
02;2020;008778;15.000000
02;2020;008780;14.000000
02;2020;008928;2.000000
02;2020;008929;3.000000
02;2020;008935;17.000000
02;2020;008945;8.000000
02;2020;008781;4.000000
02;2020;008783;6.000000
02;2020;008949;59.000000
02;2020;008950;5.000000
02;2020;008939;1.000000
02;2020;008941;135.000000
02;2020;008784;3.000000
02;2020;008798;2.000000
02;2020;008915;7.000000
02;2020;008925;42.000000
02;2020;008811;3.000000
02;2020;008812;3.000000
02;2020;008944;3.000000
02;2020;008957;56.000000
02;2020;008817;2.000000
02;2020;008821;2.000000
02;2020;008932;1.000000
02;2020;008955;89.000000
02;2020;008956;102.000000
02;2020;008995;155.634000
02;2020;008833;1.000000
02;2020;008838;200.000000
02;2020;009078;1.000000
02;2020;009587;5.000000
02;2020;008839;48.000000
02;2020;008843;.000000
02;2020;008844;3.000000
02;2020;008861;1.000000
02;2020;009577;2.000000
02;2020;009579;3.000000
02;2020;008959;11.000000
02;2020;009575;16.000000
02;2020;008864;1.000000
02;2020;008885;2.000000
02;2020;008893;1.000000
02;2020;008899;-1.000000
02;2020;009597;5.000000
02;2020;009600;18.000000
02;2020;009761;1.000000
02;2020;009910;3.000000
02;2020;008901;9.000000
02;2020;008904;7.000000
02;2020;009608;7.000000
02;2020;009612;8.000000
02;2020;009911;5.000000
02;2020;009980;3.000000
02;2020;009681;1.000000
02;2020;010053;14.000000
02;2020;009603;8.000000
02;2020;009605;15.000000
02;2020;008908;2.000000
02;2020;008926;57.000000
02;2020;010070;11.000000
02;2020;010108;1.000000
02;2020;010031;4.000000
02;2020;010051;8.000000
02;2020;009696;1.000000
02;2020;009987;1.000000
02;2020;010069;12.000000
02;2020;010071;6.000000
02;2020;008933;3.000000
02;2020;008934;18.000000
02;2020;010927;6.000000
02;2020;011885;1.000000
02;2020;010121;13.000000
02;2020;010446;2.000000
02;2020;010249;17.000000
02;2020;010714;3.000000
02;2020;011888;7.000000
02;2020;012017;.000000
02;2020;008942;26.000000
02;2020;008943;60.000000
02;2020;011465;2.000000
02;2020;012061;2.000000
02;2020;012043;2.000000
02;2020;012176;5.000000
02;2020;008947;17.000000
02;2020;008951;3.000000
02;2020;010819;.000000
02;2020;012062;5.000000
02;2020;012149;2.000000
02;2020;012340;7.000000
02;2020;012151;2.000000
02;2020;012339;1.000000
02;2020;012342;8.000000
02;2020;012818;3.000000
02;2020;012563;1.000000
02;2020;012921;2.000000
02;2020;013007;3.000000
02;2020;013012;4.000000
02;2020;013015;4.000000
02;2020;013017;4.000000
02;2020;012405;3.000000
02;2020;012922;4.000000
02;2020;013233;1.000000
02;2020;014742;1.000000
02;2020;013081;3.000000
02;2020;013655;2.000000
02;2020;014744;15.000000
02;2020;015134;2.000000
02;2020;013078;4.000000
02;2020;013312;2.000000
02;2020;013656;7.000000
02;2020;014065;4.000000
02;2020;008954;248.000000
02;2020;008958;18.000000
02;2020;014914;1.000000
02;2020;015129;1.000000
02;2020;014043;.000000
02;2020;015135;1.000000
02;2020;009581;29.000000
02;2020;009583;1.000000
02;2020;015139;1.000000
02;2020;015175;35.000000
02;2020;009588;13.000000
02;2020;009591;.000000
02;2020;015172;15.000000
02;2020;015174;35.000000
